year,month,day,hour,minute,second,max_vert_acc,source_file
2025.0,8.0,24.0,15.0,14.0,36.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221399_OY-GRJ_24_08_25_15_15.csv
2025.0,8.0,24.0,15.0,25.0,9.0,0.13,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221401_OY-GRP_24_08_25_26_15.csv
2025.0,8.0,25.0,11.0,27.0,45.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221404_OY-GRJ_25_08_25_29_11.csv
2025.0,8.0,25.0,12.0,44.0,22.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221407_OY-GRK_25_08_25_46_12.csv
2025.0,8.0,25.0,11.0,39.0,52.0,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221412_OY-GRM_25_08_25_40_11.csv
2025.0,8.0,25.0,11.0,33.0,50.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221416_OY-GRH_25_08_25_34_11.csv
2025.0,8.0,25.0,16.0,57.0,15.0,0.16000000000000003,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221421_OY-GRH_25_08_25_58_16.csv
2025.0,8.0,25.0,17.0,56.0,22.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221430_OY-GRJ_25_08_25_58_17.csv
2025.0,8.0,25.0,20.0,27.0,12.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221436_OY-GRP_25_08_25_29_20.csv
2025.0,8.0,25.0,21.0,30.0,31.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221443_OY-GRJ_25_08_25_32_21.csv
2025.0,8.0,25.0,22.0,52.0,10.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221462_OY-GRH_25_08_25_53_22.csv
2025.0,8.0,26.0,13.0,42.0,35.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221468_OY-GRH_26_08_25_44_13.csv
2025.0,8.0,26.0,14.0,31.0,55.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221469_OY-GRP_26_08_25_33_14.csv
2025.0,8.0,26.0,18.0,44.0,30.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221488_OY-GRK_26_08_25_45_18.csv
2025.0,8.0,26.0,14.0,35.0,18.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221489_OY-GRM_26_08_25_36_14.csv
2025.0,8.0,26.0,19.0,5.0,52.0,0.1399999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221492_OY-GRJ_26_08_25_07_19.csv
2025.0,8.0,26.0,18.0,7.0,38.0,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221493_OY-GRH_26_08_25_08_18.csv
2025.0,8.0,26.0,18.0,39.0,57.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221494_OY-GRP_26_08_25_43_18.csv
2025.0,8.0,27.0,10.0,24.0,34.0,0.28,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221510_OY-GRO_27_08_25_27_10.csv
2025.0,8.0,27.0,14.0,16.0,29.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221517_OY-GRO_27_08_25_18_14.csv
2025.0,8.0,27.0,14.0,44.0,32.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221522_OY-GRM_27_08_25_46_14.csv
2025.0,8.0,27.0,17.0,12.0,31.0,0.16000000000000003,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221530_OY-GRJ_27_08_25_13_17.csv
2025.0,8.0,27.0,17.0,13.0,6.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221532_OY-GRH_27_08_25_15_17.csv
2025.0,8.0,27.0,17.0,19.0,52.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221533_OY-GRO_27_08_25_20_17.csv
2025.0,8.0,27.0,17.0,48.0,21.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221537_OY-GRM_27_08_25_50_17.csv
2025.0,8.0,27.0,15.0,0.0,2.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221542_OY-GRK_27_08_25_01_15.csv
2025.0,8.0,27.0,20.0,36.0,30.0,0.10999999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221547_OY-GRP_27_08_25_38_20.csv
2025.0,8.0,27.0,21.0,14.0,0.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221549_OY-GRJ_27_08_25_16_21.csv
2025.0,8.0,27.0,21.0,4.0,6.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221550_OY-GRK_27_08_25_06_21.csv
2025.0,8.0,27.0,22.0,25.0,25.0,0.10000000000000009,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221554_OY-GRH_27_08_25_27_22.csv
2025.0,8.0,28.0,13.0,58.0,46.0,0.3700000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221561_OY-GRO_28_08_25_59_13.csv
2025.0,8.0,28.0,12.0,22.0,0.0,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221565_OY-GRJ_28_08_25_23_12.csv
2025.0,8.0,28.0,14.0,50.0,14.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221567_OY-GRJ_28_08_25_52_14.csv
2025.0,8.0,28.0,14.0,56.0,18.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221571_OY-GRH_28_08_25_58_14.csv
2025.0,8.0,28.0,17.0,16.0,22.0,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221574_OY-GRK_28_08_25_18_17.csv
2025.0,8.0,28.0,18.0,51.0,55.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221576_OY-GRJ_28_08_25_52_18.csv
2025.0,8.0,28.0,19.0,25.0,37.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221577_OY-GRO_28_08_25_26_19.csv
2025.0,8.0,28.0,19.0,29.0,52.0,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221578_OY-GRP_28_08_25_30_19.csv
2025.0,8.0,28.0,19.0,44.0,31.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221579_OY-GRK_28_08_25_46_19.csv
2025.0,8.0,28.0,20.0,21.0,21.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221589_OY-GRH_28_08_25_23_20.csv
2025.0,8.0,28.0,22.0,54.0,7.0,0.29000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221604_OY-GRJ_28_08_25_56_22.csv
2025.0,8.0,29.0,10.0,38.0,14.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221608_OY-GRJ_29_08_25_40_10.csv
2025.0,8.0,29.0,11.0,24.0,11.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221610_OY-GRP_29_08_25_26_11.csv
2025.0,8.0,29.0,11.0,41.0,57.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221612_OY-GRH_29_08_25_42_11.csv
2025.0,8.0,29.0,12.0,32.0,50.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221614_OY-GRO_29_08_25_33_12.csv
2025.0,8.0,29.0,17.0,40.0,35.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221627_OY-GRP_29_08_25_41_17.csv
2025.0,8.0,29.0,17.0,52.0,48.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221631_OY-GRJ_29_08_25_53_17.csv
2025.0,8.0,29.0,19.0,2.0,18.0,0.1399999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221635_OY-GRM_29_08_25_04_19.csv
2025.0,8.0,29.0,21.0,38.0,54.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221659_OY-GRK_29_08_25_42_21.csv
2025.0,8.0,29.0,17.0,0.0,1.0,0.1399999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221660_OY-GRH_29_08_25_01_17.csv
2025.0,8.0,29.0,22.0,22.0,42.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221664_OY-GRH_29_08_25_23_22.csv
2025.0,9.0,1.0,12.0,2.0,53.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221731_OY-GRJ_01_09_25_03_12.csv
2025.0,9.0,1.0,11.0,58.0,1.0,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221732_OY-GRM_01_09_25_59_11.csv
2025.0,9.0,1.0,14.0,35.0,39.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221736_OY-GRP_01_09_25_37_14.csv
2025.0,9.0,1.0,11.0,29.0,5.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221737_OY-GRO_01_09_25_30_11.csv
2025.0,9.0,1.0,17.0,36.0,23.0,0.1399999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221751_OY-GRM_01_09_25_38_17.csv
2025.0,9.0,1.0,18.0,28.0,0.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221763_OY-GRH_01_09_25_31_18.csv
2025.0,9.0,1.0,18.0,39.0,15.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221781_OY-GRJ_01_09_25_42_18.csv
2025.0,9.0,1.0,21.0,4.0,58.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221783_OY-GRO_01_09_25_06_21.csv
2025.0,9.0,1.0,21.0,52.0,42.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221785_OY-GRM_01_09_25_53_21.csv
2025.0,9.0,1.0,22.0,56.0,30.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221788_OY-GRJ_01_09_25_57_22.csv
2025.0,9.0,2.0,16.0,23.0,7.0,0.22999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221816_OY-GRK_02_09_25_26_16.csv
2025.0,9.0,2.0,20.0,21.0,21.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221818_OY-GRM_02_09_25_23_20.csv
2025.0,9.0,2.0,22.0,11.0,57.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221820_OY-GRH_02_09_25_13_22.csv
2025.0,9.0,2.0,22.0,33.0,28.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221821_OY-GRP_02_09_25_36_22.csv
2025.0,9.0,3.0,12.0,4.0,55.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221829_OY-GRH_03_09_25_06_12.csv
2025.0,9.0,3.0,12.0,34.0,48.0,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221830_OY-GRJ_03_09_25_36_12.csv
2025.0,9.0,3.0,12.0,44.0,17.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221831_OY-GRM_03_09_25_46_12.csv
2025.0,9.0,3.0,11.0,57.0,55.0,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221833_OY-GRK_03_09_25_59_11.csv
2025.0,9.0,3.0,17.0,22.0,51.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221847_OY-GRJ_03_09_25_23_17.csv
2025.0,9.0,3.0,17.0,38.0,33.0,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221848_OY-GRM_03_09_25_39_17.csv
2025.0,9.0,3.0,18.0,31.0,39.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221853_OY-GRO_03_09_25_32_18.csv
2025.0,9.0,3.0,19.0,12.0,16.0,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221856_OY-GRP_03_09_25_14_19.csv
2025.0,9.0,3.0,19.0,25.0,39.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221872_OY-GRH_03_09_25_26_19.csv
2025.0,9.0,3.0,23.0,12.0,30.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221874_OY-GRJ_03_09_25_14_23.csv
2025.0,9.0,3.0,23.0,9.0,25.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221875_OY-GRM_03_09_25_11_23.csv
2025.0,9.0,4.0,12.0,3.0,53.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221889_OY-GRO_04_09_25_05_12.csv
2025.0,9.0,4.0,14.0,3.0,42.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221891_OY-GRK_04_09_25_06_14.csv
2025.0,9.0,4.0,15.0,4.0,56.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221892_OY-GRM_04_09_25_08_15.csv
2025.0,9.0,4.0,13.0,43.0,39.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221893_OY-GRH_04_09_25_44_13.csv
2025.0,9.0,4.0,14.0,15.0,59.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221896_OY-GRJ_04_09_25_17_14.csv
2025.0,9.0,4.0,18.0,6.0,32.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221902_OY-GRH_04_09_25_07_18.csv
2025.0,9.0,4.0,19.0,14.0,36.0,0.1399999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221903_OY-GRP_04_09_25_15_19.csv
2025.0,9.0,4.0,19.0,54.0,36.0,0.29000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221904_OY-GRJ_04_09_25_55_19.csv
2025.0,9.0,4.0,20.0,42.0,54.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221908_OY-GRM_04_09_25_44_20.csv
2025.0,9.0,4.0,21.0,59.0,51.0,0.29000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221919_OY-GRH_04_09_25_00_22.csv
2025.0,9.0,4.0,23.0,5.0,45.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221937_OY-GRO_04_09_25_09_23.csv
2025.0,9.0,5.0,11.0,34.0,3.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221946_OY-GRO_05_09_25_36_11.csv
2025.0,9.0,5.0,11.0,56.0,44.0,0.1399999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221949_OY-GRK_05_09_25_57_11.csv
2025.0,9.0,5.0,12.0,41.0,11.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221950_OY-GRH_05_09_25_44_12.csv
2025.0,9.0,5.0,12.0,36.0,19.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221956_OY-GRM_05_09_25_38_12.csv
2025.0,9.0,5.0,12.0,21.0,8.0,0.22999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221958_OY-GRP_05_09_25_23_12.csv
2025.0,9.0,5.0,16.0,14.0,11.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221960_OY-GRO_05_09_25_15_16.csv
2025.0,9.0,5.0,17.0,38.0,12.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 221965_OY-GRH_05_09_25_40_17.csv
2025.0,9.0,5.0,20.0,53.0,17.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222001_OY-GRM_05_09_25_55_20.csv
2025.0,9.0,5.0,21.0,16.0,31.0,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222004_OY-GRP_05_09_25_18_21.csv
2025.0,9.0,5.0,22.0,6.0,53.0,0.27,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222005_OY-GRO_05_09_25_08_22.csv
2025.0,9.0,5.0,16.0,9.0,40.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222016_OY-GRJ_05_09_25_10_16.csv
2025.0,9.0,5.0,20.0,38.0,12.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222019_OY-GRJ_05_09_25_41_20.csv
2025.0,9.0,6.0,11.0,16.0,20.0,0.32000000000000006,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222022_OY-GRP_06_09_25_19_11.csv
2025.0,9.0,6.0,14.0,10.0,37.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222029_OY-GRM_06_09_25_13_14.csv
2025.0,9.0,6.0,14.0,12.0,28.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222030_OY-GRO_06_09_25_16_14.csv
2025.0,9.0,6.0,14.0,23.0,58.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222031_OY-GRJ_06_09_25_25_14.csv
2025.0,9.0,6.0,14.0,31.0,26.0,0.3700000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222032_OY-GRP_06_09_25_34_14.csv
2025.0,9.0,6.0,18.0,15.0,25.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222037_OY-GRM_06_09_25_17_18.csv
2025.0,9.0,6.0,18.0,28.0,33.0,0.27,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222040_OY-GRO_06_09_25_30_18.csv
2025.0,9.0,6.0,18.0,34.0,30.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222041_OY-GRH_06_09_25_35_18.csv
2025.0,9.0,6.0,20.0,10.0,3.0,0.1399999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222065_OY-GRJ_06_09_25_12_20.csv
2025.0,9.0,1.0,11.0,55.0,27.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222068_OY-GRR_01_09_25_43_11.csv
2025.0,9.0,1.0,17.0,43.0,33.0,0.22999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222070_OY-GRR_01_09_25_27_17.csv
2025.0,9.0,1.0,21.0,37.0,54.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222072_OY-GRR_01_09_25_33_21.csv
2025.0,9.0,3.0,10.0,11.0,26.0,0.33000000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 222074_OY-GRR_03_09_25_06_10.csv
